랭킹	지역	상호명	업종	주소	경도	위도
348	충북	호반식당(단양)	한식	충북 단양군 단성면	128.2901048	36.8977285
349	제주	용왕난드르식당	한식	제주 서귀포시 안덕면	126.3476543	33.2926226
350	서울	라이라이	중식	강남구 일원동	127.0828649	37.4880075
351	제주	현대식당	한식	제주 서귀포시 성산읍	126.8647385	33.4180242
352	경북	화요가낙낙	한식	포항시 남구 대잠동	129.3396822	36.0173681
353	인천	풀하우스	한식	인천 강화군 길상면	126.4980878	37.6284231
354	인천	마니산산채	한식	인천 강화군 화도면	126.4244405	37.6193898
355	제주	판포분식	분식	제주 제주시 한경면	126.2231754	33.3224951
356	전남	달콤한주전자	카페/주점	전남 장성군 북하면	126.8690126	35.4071209
357	서울	베무쵸칸티나(Bmucho CANTINA)	기타/세계	마포구 연남동	126.921533	37.563026
358	제주	에이 팩토리 베이커리	베이커리	제주 제주시 삼도이동	126.5212166	33.5126671
359	경기	쏘렐라	양식	성남시 분당구 정자동	127.115507	37.3644048
360	광주	건강식당	한식	광주 광산구 우산동	126.8157382	35.1549696
361	제주	복자씨연탄구이	한식	제주 서귀포시 성산읍	126.8647385	33.4180242
362	서울	스시코우지	일식	강남구 청담동	127.0504711	37.5243974
363	경기	능라도	한식	성남시 분당구 운중동	127.0597196	37.393052
364	경기	무영쌈밥정식 오목천점	한식	수원시 권선구 오목천동	126.9673461	37.2424871
365	서울	바닐라키친	카페/주점	마포구 연남동	126.921533	37.563026
366	서울	반룡산	한식	강남구 대치동	127.0633438	37.4991896
367	충남	하구둑해물칼국수	한식	충남 서천군 마서면	126.6917566	36.048961
368	강원	황토집	한식	강원 홍천군 두촌면	128.0319289	37.8711598
369	경기	구봉산	한식	수원시 팔달구 인계동	127.0298898	37.268733
370	경기	무봉리토종순대국(본점)	한식	경기 포천시 소흘읍	127.149057	37.7942966
371	경기	사계절한정식	한식	성남시 분당구 백현동	127.1013084	37.3849594
372	경기	코코이찌방야 부천역점	일식	부천시 원미구 심곡동	126.7809324	37.4891973
373	경기	향연정육점식당	한식	경기 이천시 마장면	127.3708228	37.2496616
374	제주	일광회센타	일식	제주 서귀포시 중문동	126.4426422	33.3064535
375	제주	올리오	양식	제주 제주시 조천읍	126.6674593	33.4721683
376	경남	대동할매국수	한식	경남 김해시 대동면	128.9681431	35.2601254
377	강원	속초중앙순대국	한식	강원 속초시 교동	128.573907	38.2018975
378	경기	우시장할매집	한식	경기 오산시 궐동	127.0547443	37.1608928
379	강원	하조대막국수	한식	강원 양양군 현북면	128.6460516	37.95023
380	경북	힐튼경주 실크로드	중식	경북 경주시 신평동	129.2901385	35.8434291
381	충남	맵찌롱 천안목천점	한식	천안시 동남구 목천읍	127.212567	36.7884517
382	울산	명촌순두부보쌈	한식	울산 북구 진장동	129.3584046	35.5661383
383	강원	미가손칼국수 양양점	한식	강원 양양군 양양읍	128.600678	38.0916017
384	서울	수만리염소탕 강남점	한식	강남구 역삼동	127.0385535	37.5000807
385	전북	진안흑돼지연탄생구이	한식	전주시 덕진구 우아동2가	127.1704302	35.832746
386	전북	무궁화한정식	한식	전주시 덕진구 덕진동2가	127.1135638	35.845499
387	충남	덕수네가리비	한식	충남 서산시 대산읍	126.4207273	36.9655123
388	제주	물항아리	일식	제주 제주시 노형동	126.4850955	33.448472
389	경기	행운돈까스랜드	양식	경기 양평군 양평읍	127.5140671	37.4935505
390	경기	마음의고향	한식	경기 남양주시 와부읍	127.2471086	37.5940244
391	전남	화월당	베이커리	전남 순천시 남내동	127.4851838	34.9540267
392	경기	동백궁	한식	용인시 기흥구 동백동	127.1627585	37.2855433
393	서울	뽀르게따(PORCHETTA) 코엑스점	양식	강남구 삼성동	127.0561233	37.5139725
394	강원	청궁	중식	강원 양양군 양양읍	128.600678	38.0916017
395	인천	쭈꾸미일당백 본점	한식	인천 서구 원당동	126.7081646	37.5969335
396	충남	해송복집	일식	충남 서천군 마서면	126.6917566	36.048961
397	제주	춘심이네 2호점	한식	제주 제주시 노형동	126.4850955	33.448472
398	서울	오리지날분식	분식	서대문구 대현동	126.946336	37.5603937
399	부산	할매팥빙수단팥죽	한식	부산 남구 용호동	129.1150724	35.1153703
400	서울	삿뽀로 당산점	일식	영등포구 당산동4가	126.8991348	37.5290395
401	경기	고기잡이	한식	수원시 영통구 영통동	127.0723406	37.2548631
402	경기	청와삼대 미사리본점	한식	경기 하남시 덕풍동	127.2022274	37.5456405
403	서울	레트로나파이(삼청점)	카페/주점	종로구 팔판동	126.9807221	37.582798
404	경기	구리G타워레스토랑	양식	경기 구리시 토평동	127.1484171	37.5794685
405	제주	곽지박사장네	한식	제주 제주시 애월읍	126.3939726	33.4110375
406	경기	바켄베이커리카페(BACKEN)	베이커리	경기 포천시 신읍동	127.1847483	37.9001831
407	인천	오스푼	한식	인천 서구 검암동	126.6751919	37.5648615
408	경북	가마솥양푼이밥상	한식	경북 경주시 북군동	129.2588363	35.8596324
409	서울	프로간장게장	한식	서초구 잠원동	127.0090972	37.5151011
410	강원	남애수산횟집	일식	강원 강릉시 교1동	128.8744837	37.7655621
411	충북	성원마늘약선요리	한식	충북 단양군 단양읍	128.3911867	36.9609258
412	제주	제주오라성	한식	제주 제주시 오라2동	126.5187527	33.427899
413	충남	설촌냉면석갈비	한식	천안시 동남구 신부동	127.1627982	36.8244648
414	경북	홍시한정식	한식	경북 경주시 성건동	129.2047996	35.8510746
415	서울	어제그쭈꾸미jib	한식	마포구 상암동	126.8798544	37.5707472
416	광주	옥자삼합	한식	광주 북구 두암동	126.9368317	35.1699291
417	경남	백제령삼계탕	한식	창원시 마산합포구 중성동	128.5746616	35.208531
418	전북	고궁	한식	전주시 덕진구 덕진동2가	127.1135638	35.845499
419	대전	귀빈돌솥밥	한식	대전 서구 만년동	127.3828104	36.3679162
420	경남	붉은노을	한식	창원시 마산합포구 신포동2가	128.5731493	35.2011917
421	충북	금강식당(단양)	한식	충북 단양군 영춘면	128.5000984	37.0683035
422	충남	항아리칼국수	한식	충남 태안군 태안읍	126.3125879	36.7535161
423	서울	핏제리아오	양식	종로구 동숭동	127.0048792	37.5814003
424	서울	박고볼래	카페/주점	강남구 논현동	127.0317166	37.5136758
425	경기	춘하추동	한식	경기 의정부시 민락동	127.1123393	37.7466413
426	강원	한우사랑	한식	강원 태백시 황지동	128.9669271	37.1712699
427	대구	소백산 양대창 참숯구이	한식	대구 달서구 장기동	128.523595	35.8458071
428	충남	수원갈비	한식	천안시 서북구 두정동	127.1433058	36.8334547
429	서울	소바야청담	일식	용산구 이촌동	126.9665325	37.5174575
430	경기	지산가든	한식	경기 이천시 마장면	127.3708228	37.2496616
431	서울	우마이돈마니	한식	광진구 중곡동	127.0887882	37.5635163
432	서울	오리마당	한식	서울시 중구 태평로2가	126.9974735	37.5637584
433	광주	옛날토종국밥	한식	광주 동구 학동	126.9315036	35.1366571
434	경남	짚신매운갈비찜(상남점)	한식	창원시 성산구 상남동	128.6845421	35.2184701
435	경기	제암종가집가든	한식	경기 화성시 향남읍	126.9270375	37.1145884
436	경기	신농한우	한식	경기 광명시 하안동	126.8698804	37.4590498
437	서울	씨엘드프랑스(Ciel de France)	카페/주점	강남구 신사동	127.0265061	37.5238058
438	경남	봄베이인도요리	기타/세계	창원시 성산구 중앙동	128.6712942	35.2250345
439	경기	김미진당진아구동태찜탕	한식	경기 광명시 광명동	126.8526306	37.4716964
440	경남	멍게가	한식	경남 통영시 항남동	128.4228602	34.8416438
441	충북	태능한우숯불갈비(단양)	한식	충북 단양군 단양읍	128.3911867	36.9609258
442	강원	숲속한우	한식	강원 강릉시 구정면	128.8850464	37.6985013
443	경북	이조한정식	한식	경북 경주시 보문동	129.2557797	35.8343027
444	서울	벨피아또(bel piatto)	양식	광진구 자양동	127.0745233	37.5316976
445	경기	식객	기타/세계	성남시 분당구 삼평동	127.108729	37.4019917
446	충북	가마소	한식	충북 충주시 문화동	127.923181	36.9692322
447	경기	진두강한방민물장어	한식	경기 광명시 하안동	126.8698804	37.4590498
448	충남	려일식	일식	천안시 서북구 두정동	127.1433058	36.8334547
449	제주	김대감숯불갈비	한식	제주 서귀포시 동홍동	126.5519044	33.2954501
450	서울	한춘상일미간장게장	한식	동대문구 장안동	127.0700283	37.570209
451	경기	오리정순두부	한식	경기 화성시 남양읍	126.9962834	37.2098011
452	서울	든든한우가	한식	서초구 서초동	127.0168004	37.4883773
453	대구	영양뚝배기	한식	대구 달서구 죽전동	128.5369377	35.854473
454	서울	지호한방삼계탕(삼성점)	한식	강남구 삼성동	127.0561233	37.5139725
455	경남	스시예담	일식	창원시 성산구 상남동	128.6845421	35.2184701
456	경기	안성맞춤한우촌	한식	경기 안성시 삼죽면	127.3665812	37.0678738
457	전남	거문도식당	한식	전남 여수시 율촌면	127.5709731	34.8481399
458	경기	금수레	한식	경기 하남시 광암동	127.1748224	37.5186098
459	충남	우리동네닭집	패스트푸드	충남 아산시 탕정면	127.0684664	36.8091555
460	서울	젤렌(Zelen)	양식	용산구 이태원동	126.9925274	37.5385142
461	경기	팔팔수산횟집 별관	일식	수원시 영통구 망포동	127.0519998	37.2399421
462	제주	찜(ZZIM)	한식	제주 서귀포시 법환동	126.5125499	33.2420525
463	제주	바다를본돼지	한식	제주 제주시 한경면	126.2231754	33.3224951
464	제주	시간더하기	베이커리	제주 서귀포시 표선면	126.7684658	33.3748019
465	경기	차이란 죽전점	중식	용인시 기흥구 보정동	127.1071275	37.309358
466	서울	베라(VERA)	양식	용산구 한남동	127.0051795	37.5375402
467	제주	진아떡집	한식	제주 제주시 일도일동	126.5274101	33.5130114
468	서울	홍대돈부리 쌍문역점	일식	도봉구 창동	127.0440643	37.6477428
469	서울	늘봄웰봄 서초점	한식	서초구 서초동	127.0168004	37.4883773
470	전남	삼대광양불고기집	한식	전남 광양시 광양읍	127.6035014	34.9581395
471	부산	고옥	일식	부산 수영구 남천동	129.1096594	35.1441292
472	서울	토말	한식	강남구 논현동	127.0317166	37.5136758
473	대전	맑은골 호박꼬지(본점)	한식	대전 대덕구 송촌동	127.4427428	36.3645877
474	경기	장수촌 하남점	한식	경기 하남시 춘궁동	127.1889394	37.5228704
475	제주	보목해녀의집	한식	제주 서귀포시 보목동	126.600099	33.2456655
476	강원	태백닭갈비	한식	강원 태백시 황지동	128.9669271	37.1712699
477	서울	모닥제주흑돼지 양재본점	한식	서초구 양재동	127.0374214	37.4719677
478	경기	속초물곰치	한식	고양시 일산서구 대화동	126.7412647	37.6721289
479	서울	키사라(KISARA) 서울파이낸스센터점	일식	서울시 중구 태평로1가	126.9974735	37.5637584
480	경북	금오산성숯불갈비	한식	경북 구미시 원평동	128.3388566	36.126588
481	전남	혜림회관	한식	전남 구례군 산동면	127.4678421	35.319743
482	제주	낭만팥집	카페/주점	제주 서귀포시 동홍동	126.5519044	33.2954501
483	강원	스시노백쉐프 춘천석사34호점	일식	강원 춘천시 석사동	127.7508233	37.8584032
484	전북	구천동송어마을	일식	전북 무주군 무풍면	127.8474175	35.9322877
485	제주	산방식당 제주점	한식	제주 제주시 이도이동	126.539439	33.4953117
486	경기	싱글벙글복어	한식	수원시 영통구 매탄동	127.0489423	37.2617239
487	서울	애슐리(ASHLEY) 노들나루점	뷔페	영등포구 여의도동	126.9284428	37.5286693
488	서울	영천영화	한식	강남구 청담동	127.0504711	37.5243974
489	강원	칡산에	한식	강원 원주시 단계동	127.9283019	37.3511097
490	제주	쉐프의스시이야기	일식	제주 제주시 연동	126.4951879	33.4575565
491	전남	금성가든	한식	전남 순천시 조례동	127.5244699	34.9614526
492	경기	브런치박스(BRUNCH BOX)	카페/주점	고양시 일산동구 백석동	126.7893113	37.6416552
493	서울	빌리엔젤 마리오아울렛점	카페/주점	금천구 가산동	126.8837812	37.4766802
494	서울	항아리	한식	용산구 이촌1동	126.9731308	37.5213444
495	경기	바소	양식	용인시 기흥구 지곡동	127.139573	37.2388897
496	서울	동방명주	중식	서울시 중구 필동1가	126.9924612	37.5610847
497	제주	솔지식당	한식	제주 제주시 노형동	126.4850955	33.448472
498	경기	정담명가남원추어탕	한식	수원시 권선구 권선동	127.0269061	37.250011
499	강원	진솔메밀국수	한식	강원 양양군 강현면	128.5606315	38.1292803
500	경기	수라한정식	한식	경기 화성시 반송동	127.0714319	37.1975284
501	경기	사부	중식	용인시 수지구 죽전동	127.1234312	37.329529
502	경기	타이테라스	기타/세계	용인시 기흥구 보정동	127.1071275	37.309358
503	부산	석이네잠수함	한식	부산 해운대구 좌동	129.1742275	35.1844701
504	인천	마산집	한식	인천 남구 숭의동	126.650373	37.4629186
505	경남	숯불한판 석동점	한식	창원시 진해구 석동	128.7014989	35.1606377
506	서울	봉피양 서초점	한식	서초구 서초동	127.0168004	37.4883773
507	서울	소들녘 서초점	한식	서초구 서초동	127.0168004	37.4883773
508	서울	시골보쌈&감자옹심이 사당역본점	한식	서초구 방배동	126.9931168	37.4794917
509	서울	돈까스의집	양식	송파구 삼전동	127.09189	37.5018994
510	제주	미나리식당	한식	제주 제주시 연동	126.4951879	33.4575565
511	인천	전복촌	한식	인천 남동구 구월동	126.7111247	37.4487209
512	서울	봉피양 청담점	한식	강남구 청담동	127.0504711	37.5243974
513	제주	춤추는오병장의돼지꿈	한식	제주 제주시 삼양삼동	126.5766981	33.5245506
514	서울	플랫아이언(FLAT IRON)	양식	용산구 이태원동	126.9925274	37.5385142
