,name,type,review,area
541,마장동 먹자골목,인근 지역 • 즐길거리 & 랜드마크,1,서울
542,옥인 교회,즐길거리 & 랜드마크 • 교회 & 성당,1,서울
543,성균소극장,시어터,1,서울
544,영화사,종교적인 장소,4,서울
545,와이즈파크 - 홍대,쇼핑몰,1,서울
546,리아나 화장박물관,아트뮤지엄,4,서울
547,한국미술박물관,아트뮤지엄 • 역사박물관,2,서울
548,평화의소녀상,즐길거리 & 랜드마크 • 기념비 및 동상,1,서울
549,동대문운동장기념관,전문 박물관,2,서울
550,평화의소녀상,즐길거리 & 랜드마크 • 기념비 및 동상,1,서울
551,평화의소녀상,즐길거리 & 랜드마크 • 기념비 및 동상,1,서울
552,강동구립해공도서관,즐길거리 & 랜드마크,2,서울
553,망우리공원,묘지 • 경관이 좋은 산책로,3,서울
554,세곡문화센터,즐길거리 & 랜드마크,1,서울
555,창신동 네팔 음식거리,인근 지역 • 즐길거리 & 랜드마크,1,서울
556,삼천사,종교적인 장소,1,서울
557,꼭두 박물관,전문 박물관,4,서울
558,갤러리 아라리오 서울,아트갤러리,4,서울
559,전차381호,즐길거리 & 랜드마크,1,서울
560,종각지하쇼핑센터,쇼핑몰,2,서울
561,평화의소녀상,즐길거리 & 랜드마크 • 기념비 및 동상,1,서울
562,서울대학교 규장각,도서관,4,서울
563,울트라건축박물관,전문 박물관 • 역사박물관,1,서울
564,한국 금융사 박물관,전문 박물관,3,서울
565,Gallery Luminarie,아트갤러리,2,서울
566,보광사,즐길거리 & 랜드마크 • 종교적인 장소,1,서울
567,종로신진시장,벼룩시장 & 재래시장,2,서울
568,푸른수목원,공원,3,서울
569,법련사,종교적인 장소,2,서울
570,호림 박물관 신사 분관,전문 박물관,4,서울
571,서울남산국악당,시어터,2,서울
572,대림 시장,즐길거리 & 랜드마크,3,서울
573,영등포근린공원,공원,2,서울
574,아트뮤제,아트갤러리,1,서울
575,아르코 예술 극장,시어터,2,서울
576,남대문 커뮤니티 라운지,관광센터,1,서울
577,북촌 동양 문화 박물관,아트뮤지엄,3,서울
578,이태원 부군당,종교적인 장소,3,서울
579,연화사,즐길거리 & 랜드마크 • 종교적인 장소,2,서울
580,은평 한옥마을,인근 지역,3,서울
581,서울특별시 교육연구정보원,즐길거리 & 랜드마크,1,서울
582,일감호,물길,2,서울
583,화정박물관,전문 박물관 • 아트뮤지엄,3,서울
584,서울아트센터 공평갤러리,아트갤러리,1,서울
585,경운박물관,전문 박물관,1,서울
586,송파관광정보센터,관광센터,1,서울
587,다이노스타 - 용인점,놀이공원 & 테마파크,1,서울
588,서울함 공원,군사 박물관 • 전문 박물관,2,서울
589,관훈갤러리,아트갤러리,1,서울
590,서울한방진흥센터,즐길거리 & 랜드마크,1,서울
591,한원미술관,아트뮤지엄,2,서울
592,호림 박물관 신림 본관,역사박물관,2,서울
593,망원정지,즐길거리 & 랜드마크,1,서울
594,이화장,건축물,2,서울
595,Seonjeongneung,역사적인 장소 • 즐길거리 & 랜드마크,1,서울
596,양천향교,종교적인 장소,2,서울
597,빛타래,즐길거리 & 랜드마크,4,서울
598,인사동관광안내소,관광센터,3,서울
599,강남아트홀,시어터,2,서울
600,영동전통시장,벼룩시장 & 재래시장,1,서울
601,Olympus Hall,시어터,2,서울
602,웅갤러리,아트갤러리,1,서울
603,평화의 소녀상,기념비 및 동상,2,서울
604,갤러리 사비나,아트갤러리,2,서울
605,북촌 생활사박물관,전문 박물관 • 역사박물관,2,서울
606,방학동 도깨비시장,벼룩시장 & 재래시장,1,서울
607,박을복자수박물관,전문 박물관,2,서울
608,The Korea Museum of Modern Costume,전문 박물관,1,서울
609,열린극장,시어터,1,서울
610,현대카드 트래블 라이브러리,도서관,1,서울
611,북한산성 방문자센터,관광센터,1,서울
612,난지미술창작스튜디오,아트뮤지엄,1,서울
613,Yoon Gallery,아트갤러리,2,서울
614,몽골타운,인근 지역,1,서울
615,문정전각갤러리,아트갤러리,1,서울
616,생명과학체험박물관,과학박물관,2,서울
617,티벳박물관,전문 박물관,1,서울
618,명인박물관,전문 박물관,2,서울
619,플라토,아트뮤지엄,4,서울
620,Andong Soju Traditional Food Museum,전문 박물관,1,서울
621,Dongduk Art Gallery,아트갤러리,1,서울
622,신림동 순대타운,인근 지역 • 즐길거리 & 랜드마크,1,서울
623,용답 푸르미르 상가시장,벼룩시장 & 재래시장,1,서울
624,개포2문화센터,즐길거리 & 랜드마크,1,서울
625,소악루,역사적인 장소 • 전망대,2,서울
626,홍난파가옥,즐길거리 & 랜드마크,0,서울
627,광통교,역사적인 장소 • 즐길거리 & 랜드마크,1,서울
628,갤러리현대,아트뮤지엄,3,서울
629,인왕사,즐길거리 & 랜드마크 • 종교적인 장소,1,서울
630,거여공원,공원,1,서울
631,일본국제교류기금 서울문화센터,즐길거리 & 랜드마크 • 도심,1,서울
632,공근혜 갤러리,아트갤러리 • 건축물,1,서울
633,평화의 소녀상,기념비 및 동상,1,서울
634,한국 지역정보 센터,관광센터,5,서울
635,아트선재센터,전문 박물관,2,서울
636,마포주민편익시설,도심,1,서울
637,House of Go Hui-dong,아트뮤지엄,1,서울
638,산악박물관,자연사 박물관,2,서울
639,마루존 김치 백화점,벼룩시장 & 재래시장,1,서울
640,노들섬,도심,4,서울
641,Art Center Nabi,아트갤러리,1,서울
642,길동생태공원,공원,5,서울
643,강북문화예술회관,즐길거리 & 랜드마크,1,서울
644,Iron Museum,전문 박물관,1,서울
645,도산 안창호 기념관,전문 박물관 • 역사박물관,1,서울
646,한국잡지박물관,전문 박물관 • 역사박물관,1,서울
647,평강 성서유물 박물관,역사박물관,1,서울
648,종로홍보관,즐길거리 & 랜드마크 • 공공기관 건물,1,서울
649,Gallery Now,아트갤러리,2,서울
650,서울 의릉,역사적인 장소,3,서울
651,장충동 족발골목,인근 지역 • 즐길거리 & 랜드마크,1,서울
652,Deokwon Gallery,아트갤러리,2,서울
653,초전섬유ㆍ퀼트박물관,아트뮤지엄,1,서울
654,Mongchon Museum of History,역사박물관,3,서울
655,경희대학교 한의학역사박물관,전문 박물관,1,서울
656,목은선생영당,역사적인 장소,1,서울
657,Tiovivo Shindorim Store,놀이공원 & 테마파크,1,서울
658,씨제이 이앤엠센터,즐길거리 & 랜드마크 • 도심,1,서울
659,아차산성,역사적인 장소,2,서울
660,최규하대통령가옥,역사적인 장소,1,서울
661,평화의 소녀상,기념비 및 동상,1,서울
662,주한중국문화원,공공기관 건물,1,서울
663,윤봉길 의사 기념관,역사박물관,2,서울
664,평화의 소녀상,기념비 및 동상,1,서울
665,Bona Museum/Gallery,전문 박물관,1,서울
666,Hullyeonwon Park,공원,1,서울
667,단국대학교석주선기념박물관,전문 박물관,1,서울
668,브이센터,전문 박물관 • 어린이 박물관,1,서울
669,Daewonsa Tibet Museum,전문 박물관,1,서울
670,평화의 소녀상,기념비 및 동상,1,서울
671,나들길,하이킹 트레일,1,서울
672,호압사,건축물 • 종교적인 장소,1,서울
673,평화의 소녀상,기념비 및 동상,1,서울
674,Moin Gallery,아트갤러리,1,서울
675,평화의 소녀상,기념비 및 동상,1,서울
676,엔터식스 - 왕십리역점,쇼핑몰,1,서울
677,경희대학교 자연사박물관,자연사 박물관,1,서울
678,평화의 소녀상,기념비 및 동상,1,서울
679,The Central Museum of KyungHee University,역사박물관,1,서울
680,Seoul Olympic Misulgwan,아트뮤지엄,1,서울
681,천도교 중앙대교당,종교적인 장소,0,서울
682,서울이스케이프룸 홍대2호점,탈출 게임,244,서울
683,원 데이 코리아 - 당일 투어,시티 투어 • 2일 이상 투어,545,서울
684,쿡코리언,요리 교실,236,서울
685,피엘케이 트래블,시티 투어 • 문화체험 투어,209,서울
686,익스클루시브 투어 코리아 - 프라이빗 당일 투어,시티 투어 • 역사 및 문화 유산 투어,300,서울
687,코리아 지피에스 트래블,시티 투어 • 2일 이상 투어,256,서울
688,탑코리아투어 - 프라이빗 당일 투어,시티 투어 • 역사 및 문화 유산 투어,467,서울
689,컬러 오브 코리아 투어,시티 투어 • 2일 이상 투어,184,서울
690,오미 요리연구소,요리 교실,435,서울
691,서울이스케이프룸 - 강남1호점,탈출 게임,593,서울
692,케이 쿠킹클래스,요리 교실,207,서울
693,리얼 이스케이프 첼린지,탈출 게임,303,서울
694,자넷 쿠킹스튜디오 & 서울 푸드 투어,요리 교실 • 푸드 투어,216,서울
695,Hello K Cooking Class,문화체험 투어 • 요리 교실,159,서울
696,푸드 앤 컬쳐 아카데미,요리 교실,220,서울
697,젠김치 코리안 푸드 투어,"바, 클럽 & 펍 투어 • 문화체험 투어",420,서울
698,디스 이즈 코리아 투어,시티 투어 • 2일 이상 투어,"1,322",서울
699,정이의 쿠킹 클라스,요리 교실,177,서울
700,아로마 타이 스파 공덕점,스파,224,서울
701,아임유어가이드,시티 투어 • 2일 이상 투어,348,서울
702,서울이스케이프룸 - 강남2호점,탈출 게임,578,서울
703,온고 푸드 커뮤니케이션즈,시티 투어 • 요리 교실,"1,147",서울
704,서울 펍 크롤,"바, 클럽 & 펍 투어",201,서울
705,DMZ 스파이 투어 - 당일 투어,문화체험 투어 • 역사 및 문화 유산 투어,358,서울
706,히어 코리아 트래블,시티 투어 • 2일 이상 투어,684,서울
707,서울헌터즈,"시티 투어 • 바, 클럽 & 펍 투어",180,서울
708,더 리얼 서울,"바, 클럽 & 펍 투어 • 야간 투어",86,서울
709,슈퍼 바이크 투어,시티 투어 • 문화체험 투어,223,서울
710,스윗트래블 코리아 - 당일 투어,시티 투어 • 문화체험 투어,451,서울
711,노바랜드 투어스,2일 이상 투어 • 문화체험 투어,138,서울
712,코리아 타임 투어,문화체험 투어 • 관광 투어,139,서울
713,케이투어스토리,시티 투어 • 문화체험 투어,"3,629",서울
714,트래스코 - 당일 시티 투어,시티 투어 • 문화체험 투어,225,서울
715,타기 트래블 코리아,역사 및 문화 유산 투어 • 관광 투어,82,서울
716,앱솔루트 서울 펍 크롤,"바, 클럽 & 펍 투어",100,서울
717,투어스 바이 아론 - 당일 투어,문화체험 투어 • 역사 및 문화 유산 투어,114,서울
718,얼티미트 코리아 투어,시티 투어 • 관광 투어,115,서울
719,케이밴리모,택시 & 셔틀,141,서울
720,교보문고 광화문,특산물 & 기념품 가게,158,서울
721,쿠킹 난타,극장 & 공연,501,서울
722,쿠킹 난타,극장 & 공연,"1,879",서울
723,VIP 트래블,시티 투어 • 문화체험 투어,285,서울
724,itseoulgood,"바, 클럽 & 펍 투어 • 2일 이상 투어",63,서울
725,서울앤투어 - 당일 투어,관광 투어,311,서울
726,HaB 코리아,시티 투어 • 2일 이상 투어,272,서울
727,서울 에스케이프 룸 홍대점,탈출 게임,98,서울
728,GSM테라스,바 & 클럽 • 강연 & 워크숍,108,서울
729,서울 씨티 투어,시티 투어 • 문화체험 투어,700,서울
730,아웃도어 코리아,2일 이상 투어 • 스키 & 스노우 투어,59,서울
731,서울 푸드 투어 - 당일 투어,시티 투어 • 야간 투어,93,서울
732,실로암 불가마 사우나,온열 스파,357,서울
733,하나 투어 ITC - 당일 투어,2일 이상 투어 • 문화체험 투어,138,서울
734,SM타운 코엑스아티움,특산물 & 기념품 가게,204,서울
735,딜렉터블 트래블스,시티 투어 • 도보 여행,76,서울
736,서울 프라이빗 드라이버,택시 & 셔틀,86,서울
737,케이메모리즈,시티 투어 • 문화체험 투어,62,서울
738,위 사이클 코리아,자전거 투어 • 도보 여행,61,서울
739,위 라이드,시티 투어 • 문화체험 투어,46,서울
740,Withlocals.com Private Tours in Seoul,시티 투어 • 맥주 시음 & 투어,65,서울
741,라인프렌즈 플래그십 스토어 명동역점,특산물 & 기념품 가게,137,서울
742,투데이즈 프렌드,시티 투어 • 문화체험 투어,56,서울
743,점프! 코믹 무술 퍼포먼스,극장 & 공연,286,서울
744,City Unscripted Seoul,도보 여행,48,서울
745,통인시장,특산물 & 기념품 가게,155,서울
746,Capture Korea,시티 투어 • 2일 이상 투어,43,서울
747,쌈지길,특산물 & 기념품 가게 • 벼룩시장 & 재래시장,460,서울
748,강남 지하상가,특산물 & 기념품 가게,332,서울
749,DMZ 투어,시티 투어 • 문화체험 투어,204,서울
750,YGC KOREA TRAVEL,2일 이상 투어 • 문화체험 투어,36,서울
751,아띠인력거,시티 투어 • 문화체험 투어,78,서울
752,Korean Tour Guide,시티 투어 • 역사 및 문화 유산 투어,66,서울
753,코리도어 투어,시티 투어 • 도보 여행,249,서울
754,가스트로 투어 서울,시티 투어 • 도보 여행,43,서울
755,서울 라이딩,문화체험 투어 • 세그웨이 투어,37,서울
756,삼삼오오 한복 북촌한옥마을점,게임 & 엔터테인먼트 센터,54,서울
757,마이 서울 트립,시티 투어 • 문화체험 투어,45,서울
758,유진의 키친,요리 교실,38,서울
759,동대문 시장,특산물 & 기념품 가게 • 벼룩시장 & 재래시장,335,서울
760,이랜드크루즈,보트 투어 • 관광 투어,172,서울
761,캣 카페 고양이 놀이터,기타 놀이 & 게임 • 게임 & 엔터테인먼트 센터,83,서울
762,에이치엠케이트레블 (힐링모먼코리아),시티 투어 • 2일 이상 투어,41,서울
763,서울 프리 워킹 투어,시티 투어 • 역사 및 문화 유산 투어,49,서울
764,비지트 서울,도보 여행,68,서울
765,사계절 쿠킹 클래스,강연 & 워크숍 • 요리 교실,58,서울
766,삼성 딜라이트,특산물 & 기념품 가게 • 게임 & 엔터테인먼트 센터,151,서울
767,안녕한복,장비 대여,28,서울
768,메가박스 코엑스몰점,영화극장,85,서울
769,코리얼트립,시티 투어 • 야간 투어,41,서울
770,카카오프렌즈 홍대 플래그십 스토어,특산물 & 기념품 가게,63,서울
771,코리아 프라이베이트 투어,시티 투어 • 2일 이상 투어,59,서울
772,런닝맨 인사동점,게임 & 엔터테인먼트 센터,39,서울
773,더 술 컴파니 - 한국 술 투어,와인 투어 & 시음 ,34,서울
774,씨크릿 푸드 투어 서울,푸드 투어,29,서울
775,Korealinx  Corporation,2일 이상 투어 • 택시 & 셔틀,26,서울
